,customerid,lastname,creditscore
5906,15745623,Worsnop,788
5907,15813862,Yevseyev,526
5908,15641934,Manna,749
5909,15713043,Siciliani,691
5910,15700749,Powell,481
5911,15697567,Bazarova,752
5912,15715414,White,658
5913,15639530,Buda,679
5914,15726058,Cattaneo,754
5915,15725665,Lo,679
5916,15698872,Brown,633
5917,15812184,Rose,674
5918,15742609,Lombardo,600
5919,15815043,McMillan,645
5920,15640648,Howe,698
5921,15627203,Hsu,508
5922,15786196,Han,555
5923,15612095,Calabrese,751
5924,15674368,Riley,738
5925,15783477,Biryukov,706
5926,15757559,Broadhurst,595
5927,15591036,Genovesi,577
5928,15761241,Hsieh,578
5929,15695078,Kemp,699
5930,15645744,Chukwudi,826
5931,15566988,Iqbal,656
5932,15749300,Teng,556
5933,15594340,Tao,569
5934,15607065,Chinedum,765
5935,15778089,Stevenson,544
5936,15773723,Duncan,588
5937,15697035,Garrett,740
5938,15679668,Yao,850
5939,15709861,He,766
5940,15791958,Mazzi,849
5941,15791030,Edwards,612
5942,15695339,Lucchesi,517
5943,15658813,Siciliani,645
5944,15715709,Shih,696
5945,15722533,Logue,716
5946,15683118,Rechner,590
5947,15672798,O'Brien,656
5948,15680112,Stewart,473
5949,15714575,Batt,742
5950,15806808,Hope,834
5951,15590637,Ahmed,721
5952,15657535,Pearson,590
5953,15696141,Kruglov,516
5954,15811947,Gordon,850
5955,15649024,Trujillo,748
5956,15594928,Pagnotto,798
5957,15765532,Horton,612
5958,15741719,DeRose,540
5959,15665629,Chiang,719
5960,15728917,Gill,598
5961,15762993,Trevisano,796
5962,15571193,Morrison,579
5963,15653521,Onuora,850
5964,15802220,Ikenna,599
5965,15644132,Mancini,724
5966,15600832,Moss,508
5967,15797919,Ting,773
5968,15603743,Tai,526
5969,15579714,Pan,542
5970,15634295,Wilson,470
5971,15786680,Bianchi,805
5972,15623499,Holman,548
5973,15691823,Obidimkpa,672
5974,15809279,Wallace,773
5975,15758039,Ash,614
5976,15807163,Ku,537
5977,15631639,Uspensky,704
5978,15713770,Shih,586
5979,15698167,Kumm,677
5980,15781710,Carey,558
5981,15801296,Farber,634
5982,15704378,Calabrese,655
5983,15767891,Findlay,619
5984,15640667,Yu,662
5985,15702145,Edments,705
5986,15679738,Brown,527
5987,15636634,Lindon,630
5988,15809227,Chukwudi,850
5989,15601811,Caldwell,668
5990,15625494,Li Fonti,573
5991,15723737,Pitcher,680
5992,15682955,Capon,758
5993,15758856,Kable,597
5994,15746065,Lo Duca,580
5995,15783865,Kulikova,622
5996,15745455,Navarrete,638
5997,15583033,Huguley,640
5998,15644212,Han,644
5999,15735688,Horsley,753
6000,15658577,Massie,629
6001,15606887,Singh,775
6002,15783026,H?,701
6003,15579892,Doyle,708
6004,15802088,Grant,521
6005,15589323,Law,636
6006,15636395,King,529
6007,15712772,Onwubiko,757
6008,15700937,Romano,767
6009,15766659,Okwudilichukwu,525
6010,15814033,Milano,759
6011,15783007,Parker,520
6012,15654183,Aitken,738
6013,15609899,Obiora,548
6014,15747323,Vasilyeva,535
6015,15582591,Chiabuotu,615
6016,15738835,Slater,850
6017,15782404,Hughes,487
6018,15697480,Menkens,731
6019,15697045,Pisani,726
6020,15781234,Y?an,609
6021,15579891,Milani,714
6022,15805690,Chin,694
6023,15612139,Fu,786
6024,15568834,Howells,698
6025,15709917,Ni,601
6026,15718843,Maslova,769
6027,15799494,Forster,850
6028,15673439,Sun,646
6029,15669011,Bocharova,659
6030,15581388,Y?an,487
6031,15743153,Singh,740
6032,15579787,Nkemakonam,686
6033,15759966,Chiemenam,612
6034,15601045,Angelo,655
6035,15764021,Frolov,617
6036,15687218,West,674
6037,15626452,Beatham,711
6038,15700964,Pollard,624
6039,15768887,Hsing,597
6040,15735358,Dowse,682
6041,15749472,Lucciano,775
6042,15685872,Godfrey,727
6043,15760851,Gratton,629
6044,15734588,Manning,684
6045,15784594,Mazzi,549
6046,15606435,Wall,593
6047,15790247,Sims,536
6048,15676433,Allan,707
6049,15625905,Griffen,592
6050,15626414,Russell,703
6051,15623220,Brown,723
6052,15752857,Palerma,452
6053,15677908,Gilbert,552
6054,15773013,Uvarov,633
6055,15623972,Wisdom,479
6056,15738627,Hussain,768
6057,15643392,Woods,742
6058,15684868,Cameron,668
6059,15627854,Mai,707
6060,15669253,Gibson,754
6061,15758023,Grigoryeva,544
6062,15574558,Gunter,718
6063,15635256,Arcuri,762
6064,15680399,Tung,772
6065,15674720,Smith,691
6066,15580249,Lori,502
6067,15675431,Chidimma,563
6068,15698285,Ting,676
6069,15810775,Tsao,576
6070,15678173,Collee,629
6071,15665222,Lettiere,625
6072,15803908,Fu,628
6073,15586039,Bergamaschi,471
6074,15802570,Dyer,811
6075,15781451,Buccho,504
6076,15721019,Jones,687
6077,15738588,Nebechi,660
6078,15730657,Ibekwe,548
6079,15739292,Gorshkov,609
6080,15725945,Nweke,659
6081,15813159,Hairston,526
6082,15636820,Loggia,725
6083,15603880,Morgan,519
6084,15619494,Abdulov,562
6085,15596992,Norris,482
6086,15735025,Clark,535
6087,15730759,Chukwudi,561
6088,15752912,Perkin,661
6089,15711316,Ch'ang,771
6090,15738785,Kang,545
6091,15777896,Chukwudi,850
6092,15628963,Frolova,601
6093,15742126,Chiu,712
6094,15575623,Simpson,589
6095,15741652,McLean,600
6096,15738884,Hu,642
6097,15615050,Savage,575
6098,15803005,Wallace,570
6099,15743498,Winter,532
6100,15720463,Ho,796
6101,15588695,Su,833
6102,15665802,Li Fonti,642
6103,15571144,Ives,655
6104,15750731,Trevisani,736
6105,15605134,Bond,617
6106,15626044,Lettiere,762
6107,15737910,Houghton,703
6108,15761076,Lei,507
6109,15710105,Stirling,581
6110,15577402,Grant,593
6111,15803337,Baresi,648
6112,15654372,Pearce,462
6113,15585867,Rutledge,596
6114,15662488,Udegbunam,627
6115,15604813,Zaytseva,494
6116,15611644,Onyemauchechukwu,627
6117,15674928,Mullah,850
6118,15656100,Candler,632
6119,15764293,Konovalova,490
6120,15636423,Lei,715
6121,15607629,Hollis,679
6122,15577313,Lionel,619
6123,15714493,Francis,465
6124,15643359,Carter,736
6125,15687913,Mai,501
6126,15790935,Johnson,535
6127,15708693,Sherman,759
6128,15672016,Sabbatini,819
6129,15727605,Shih,533
6130,15651144,Yao,632
6131,15749401,Ko,686
6132,15691874,Kazakova,687
6133,15620735,Chiganu,667
6134,15769781,Nucci,699
6135,15624611,Marsden,497
6136,15773071,Serena,780
6137,15720371,McLean,652
6138,15717984,Longo,477
6139,15806407,Wilson,652
6140,15785042,Hsiung,488
6141,15809302,Wright,572
6142,15677550,Folliero,755
6143,15654096,Johnston,779
6144,15617320,Palermo,693
6145,15653065,Nwabugwu,530
6146,15649112,Endrizzi,738
6147,15690526,Tuan,690
6148,15806945,Udobata,611
6149,15670066,Ibezimako,643
6150,15625761,Maclean,632
6151,15761525,Shaw,727
6152,15735080,Cummins,508
6153,15619537,Lavrentiev,550
6154,15598162,Saunders,754
6155,15694300,Fiorentino,759
6156,15637235,Knight,794
6157,15612444,Manfrin,549
6158,15626457,Zetticci,671
6159,15627995,Angelo,756
6160,15706128,Zhdanov,632
6161,15666430,Peck,579
6162,15627385,Uwaezuoke,748
6163,15581323,White,488
6164,15608109,Greco,710
6165,15801942,Chu,619
6166,15567431,Kodilinyechukwu,773
6167,15810167,Scott,657
6168,15644501,Enyinnaya,579
6169,15785290,Hao,542
6170,15611157,McElhone,709
6171,15673837,Ko,617
6172,15656822,Day,568
6173,15580560,Harris,769
6174,15760641,Gerald,608
6175,15587584,Nebeuwa,503
6176,15604146,Kaodilinakachukwu,608
6177,15813974,Maruff,731
6178,15746986,Howe,850
6179,15759741,Knepper,591
6180,15734892,Fennell,579
6181,15797194,T'ao,570
6182,15723786,Morris,709
6183,15642726,Holmes,611
6184,15664339,Yu,775
6185,15754526,Walker,699
6186,15703037,Edwards,618
6187,15751412,Harvey,704
6188,15609558,McDonald,835
6189,15572408,Chambers,714
6190,15613923,Reed,581
6191,15747000,Shih,592
6192,15731781,Onyemachukwu,551
6193,15727198,Teng,689
6194,15794273,Hand,604
6195,15804950,Onyemauchechukwu,514
6196,15576304,Bailey,698
6197,15645200,Chiang,581
6198,15779627,Maclean,573
6199,15750755,Yobachi,449
6200,15569654,Munro,850
6201,15753079,Chidi,612
6202,15684995,Chamberlain,690
6203,15790763,Trujillo,599
6204,15766458,Tang,498
6205,15616221,Wilson,497
6206,15776124,Mann,802
6207,15665811,Parry,644
6208,15729804,Manfrin,714
6209,15714062,Millar,690
6210,15592197,Simmons,522
6211,15793116,Beneventi,502
6212,15638231,Chung,730
6213,15697678,Maxwell,590
6214,15800412,Dale,458
6215,15597610,Stevens,553
6216,15726634,Wei,479
6217,15670866,Chiu,693
6218,15667462,Duncan,707
6219,15662574,Brady,636
6220,15716926,Macleod,807
6221,15603554,Berkeley,513
6222,15716800,Kaur,582
6223,15679429,Bell,694
6224,15616122,Nwokike,777
6225,15742172,Williamson,598
6226,15792305,Mountgarrett,762
6227,15636016,Wreford,588
6228,15733138,Paterson,663
6229,15669741,Hou,777
6230,15616954,Smith,592
6231,15729238,Peng,631
6232,15718242,Wollstonecraft,725
6233,15682914,Bolton,850
6234,15654274,Corrie,540
6235,15691457,Boyle,674
6236,15719649,Lambie,553
6237,15778897,Cartwright,630
6238,15589437,Lu,466
6239,15682369,Pisano,613
6240,15626507,Chukwubuikem,558
6241,15571995,Harper,775
6242,15673333,Wilson,698
6243,15748752,Ch'in,608
6244,15725302,Streeton,670
6245,15722083,Ch'ang,591
6246,15771442,Pennington,633
6247,15803633,T'ien,678
6248,15672185,Liu,590
6249,15806486,Cunningham,705
6250,15570895,Ch'in,608
6251,15614520,Smith,682
6252,15687492,Anderson,596
6253,15675337,Forbes,395
6254,15721047,Ansell,578
6255,15589017,Chiu,547
6256,15611186,Yevdokimova,609
6257,15617301,Chamberlin,774
6258,15726046,Johnston,712
6259,15585748,McDonald,585
6260,15672826,Chen,666
6261,15595162,Cattaneo,708
6262,15650026,Barclay-Harvey,513
6263,15745826,Dawson,445
6264,15708610,Costa,690
6265,15624471,Chikwado,850
6266,15590097,Ch'eng,537
6267,15689328,Harrison,705
6268,15582154,Crawford,670
6269,15734626,Gibson,652
6270,15702806,Martin,696
6271,15620756,Stokes,747
6272,15611331,Niu,511
6273,15576935,Ampt,743
6274,15661275,Wynn,532
6275,15814940,Lawrence,642
6276,15768471,Wagner,554
6277,15697391,Argyle,604
6278,15793346,Ofodile,602
6279,15608338,Chiemenam,757
6280,15578546,Akobundu,491
6281,15656921,Locke,850
6282,15761340,Bullen,521
6283,15591135,Forster,726
6284,15623219,Smith,596
6285,15655229,Craig,850
6286,15805884,Archer,637
6287,15668289,McWilliams,690
6288,15568562,Moss,689
6289,15773276,Townsend,633
6290,15622801,Brown,555
6291,15779886,Munson,563
6292,15713673,T'ien,494
6293,15783083,Shubin,534
6294,15742824,Isayeva,696
6295,15621550,Hung,535
6296,15799480,Webb,600
6297,15625247,Scott,807
6298,15755241,Rahman,714
6299,15575679,Lori,590
6300,15668235,Cooke,614
6301,15683183,Volkova,766
6302,15684592,Lamb,557
6303,15591169,Hawes,788
6304,15653455,Smith,648
6305,15732563,Swanton,726
6306,15656471,Mitchell,773
6307,15598510,Colombo,583
6308,15766427,Shaw,565
6309,15785342,Shipp,705
6310,15641595,Jonathan,685
6311,15798429,Hernandez,741
6312,15648136,Green,658
6313,15812482,Young,575
6314,15790810,Han,844
6315,15687421,Highland,559
6316,15765643,Hamilton,725
6317,15654878,Yobanna,450
6318,15686835,Crawford,738
6319,15768340,Beavers,642
6320,15673599,Williamson,618
6321,15689096,Beneventi,590
6322,15684294,Chidumaga,735
6323,15615828,Mitchell,550
6324,15746012,Chibugo,729
6325,15615797,Hyde,743
6326,15788494,Alekseeva,555
6327,15793856,Abdulov,667
6328,15629545,Buckley,790
6329,15661198,Howard,727
6330,15715117,Peel,744
6331,15701074,Herz,629
6332,15793046,Holden,619
6333,15623744,McLean,634
6334,15611329,Findlay,608
6335,15740428,Wyatt,507
6336,15781534,Rapuluolisa,536
6337,15618243,Buckland,730
6338,15784161,Hargreaves,583
6339,15700325,Onyeoruru,644
6340,15659064,Salas,790
6341,15658364,Laney,807
6342,15704340,Fu,581
6343,15793455,Tien,627
6344,15579777,Sazonova,850
6345,15632345,Tuan,754
6346,15814468,Wei,551
6347,15754820,Bergamaschi,637
6348,15707505,Taylor,699
6349,15699507,Messersmith,542
6350,15799600,Coles,640
6351,15794472,Brookes,553
6352,15646632,Reid,741
6353,15676353,Etheridge,598
6354,15566312,Jolly,660
6355,15570414,Chizoba,618
6356,15776743,Eberegbulam,647
6357,15674637,Pagnotto,491
6358,15730418,Lucchesi,652
6359,15739972,Hughes,650
6360,15661591,Panicucci,413
6361,15675585,Burns,416
6362,15814750,Ricci,629
6363,15593454,Lambert,678
6364,15663421,Esposito,527
6365,15576196,Benson,743
6366,15677324,Botts,683
6367,15568742,Parkes,536
6368,15693764,Mai,663
6369,15714260,Castiglione,646
6370,15798200,Manna,707
6371,15656627,Lin,602
6372,15791111,Fink,635
6373,15638269,Baresi,597
6374,15807473,Morehead,503
6375,15708534,Afamefuna,524
6376,15640686,Greco,700
6377,15588904,Balashova,692
6378,15768763,Bogdanov,562
6379,15770543,Lowe,679
6380,15642162,Ponce,603
6381,15714046,Trevisano,720
6382,15575060,Gardner,797
6383,15812040,Lorenzo,594
6384,15812073,Palmer,529
6385,15706810,Zuyeva,606
6386,15584090,Jen,621
6387,15810807,Alekseeva,513
6388,15582033,Manfrin,753
6389,15687607,Chiemenam,605
6390,15588406,Chiemenam,574
6391,15784099,Clark,726
6392,15701352,Fanucci,611
6393,15789371,Cattaneo,593
6394,15602845,Udinesi,466
6395,15707918,Bentley,741
6396,15602812,Holmes,684
6397,15675888,Austin,550
6398,15591822,Mackenzie,593
6399,15738501,Booth,601
6400,15585907,Collier,676
6401,15579040,Hs?,556
6402,15804211,Oluchukwu,719
6403,15736126,Sung,850
6404,15745399,Marino,649
6405,15760749,Vinogradov,509
6406,15637118,Burns,684
6407,15657829,Fanucci,806
6408,15738497,Chukwujamuike,729
6409,15690695,Flynn,683
6410,15762351,Chao,689
6411,15791172,Yeh,672
6412,15598982,Klein,602
6413,15734765,Mahmood,739
6414,15642912,Tu,618
6415,15769516,Shcherbakov,674
6416,15789379,Zetticci,762
6417,15695103,Carr,790
6418,15801924,Browne,754
6419,15767804,Feng,729
6420,15718039,Ferguson,606
6421,15579994,Shaw,616
6422,15595037,Palermo,772
6423,15600720,Moore,652
6424,15782608,Huang,743
6425,15566894,Gray,793
6426,15749123,Sokolova,743
6427,15668943,Henderson,746
6428,15577423,Mosley,627
6429,15623102,Nnaemeka,713
6430,15728012,Everett,678
6431,15683363,Goddard,540
6432,15699335,Kuo,615
6433,15574369,Bianchi,415
6434,15703167,Rouse,628
6435,15754874,Nwoye,700
6436,15723216,Greco,623
6437,15725094,Fang,623
6438,15647974,Chiemenam,679
6439,15583371,Artemiev,632
6440,15772559,Burrows,790
6441,15711251,Chizuoke,514
6442,15719212,T'ien,491
6443,15764927,Rogova,753
6444,15731412,Trevisano,693
6445,15719170,Sagese,679
6446,15596011,Artyomova,529
6447,15614834,Long,619
6448,15600510,Hsueh,680
6449,15625706,White,693
6450,15781409,Lazarev,834
6451,15722583,Benjamin,636
6452,15677243,Wan,538
6453,15815070,Romano,566
6454,15705899,Craig,597
6455,15701522,Yermolayeva,711
6456,15755978,Tseng,606
6457,15722090,Tseng,615
6458,15783526,Le Hunte,589
6459,15632125,Blake,606
6460,15688395,Lane,582
6461,15666975,Sparks,710
6462,15682211,Tu,467
6463,15637411,Tochukwu,749
6464,15591512,Whittaker,564
6465,15606855,Wang,730
6466,15763683,Northern,678
6467,15641782,Humphries,540
6468,15677184,Cremonesi,767
6469,15775042,Ku,615
6470,15616630,Tobenna,583
6471,15800233,Okwuadigbo,850
6472,15588419,Johnston,651
6473,15595557,Li,798
6474,15626143,Talbot,695
6475,15566030,Tu,497
6476,15701412,T'ien,739
6477,15702464,Ross,549
6478,15573348,Maclean,850
6479,15704160,Wan,648
6480,15693704,Tsou,679
6481,15664752,Jack,606
6482,15628292,Lucchesi,850
6483,15621195,Ch'eng,619
6484,15668629,Saunders,719
6485,15635197,Glover,640
6486,15592761,Tung,710
6487,15574283,Padovano,580
6488,15598097,Johnstone,550
6489,15711352,Endrizzi,841
6490,15620751,Secombe,760
6491,15656717,Elewechi,687
6492,15643121,Chu,753
6493,15723671,Lucciano,661
6494,15752846,Pinto,699
6495,15640852,McGregor,617
6496,15789313,Ugorji,595
6497,15793688,Bancks,669
6498,15770405,Warlow-Davies,613
6499,15702561,Dale,782
6500,15625964,Buckley,582
6501,15761364,Nkemjika,679
6502,15590286,Fairley,611
6503,15587978,Boothby,455
6504,15773242,Chukwuhaenye,621
6505,15761053,Lock,596
6506,15702095,Clarke,585
6507,15764253,Ramsey,742
6508,15700801,Eipper,850
6509,15730590,Ko,738
6510,15643916,Munro,619
6511,15720636,McGregor,628
6512,15795429,Henderson,487
6513,15609254,Fernandez,513
6514,15625141,Porter,563
6515,15810898,Pan,803
6516,15775797,Esposito,607
6517,15795246,Kaeppel,628
6518,15795275,Lamb,521
6519,15571869,Lei,669
6520,15694143,Conti,686
6521,15748231,Hargreaves,700
6522,15632185,Yermolayev,663
6523,15806249,Kerr,671
6524,15743293,Waters,651
6525,15598157,Onyeorulu,728
6526,15700946,Kolesnikova,574
6527,15722692,Kazakova,464
6528,15696506,MacDonald,604
6529,15728823,Sharwood,836
6530,15808851,Bufkin,511
6531,15675231,Nwankwo,518
6532,15732299,Boniwell,756
6533,15706269,Willis,489
6534,15590078,Burns,622
6535,15776985,Kung,652
6536,15756743,Howells,625
6537,15782364,Bevan,521
6538,15604093,Neitenstein,546
6539,15749328,Johnson,697
6540,15656322,Sandover,571
6541,15685564,Nnamutaezinwa,748
6542,15785831,Sinclair,591
6543,15796218,Wei,814
6544,15716218,Higgins,709
6545,15572735,Chang,433
6546,15633840,Henderson,781
6547,15608760,Cox,656
6548,15627848,Tsui,683
6549,15792029,Lee,620
6550,15617331,Sergeyeva,637
6551,15651740,Napolitani,525
6552,15636407,Beatham,793
6553,15607526,Lu,638
6554,15632576,Yashina,520
6555,15581505,Bales,641
6556,15612207,Hill,840
6557,15707242,Ibeamaka,504
6558,15721937,Romilly,686
6559,15773852,Hayes,533
6560,15719778,Chiu,577
6561,15650538,Sun,445
6562,15797475,Brennan,720
6563,15780359,Storey,643
6564,15737104,Lawson,652
6565,15789936,T'ao,663
6566,15709523,Yao,525
6567,15593425,Bracewell,662
6568,15776725,Kerr,724
6569,15604706,Blake,581
6570,15790958,Sanders,685
6571,15747534,Torkelson,595
6572,15574237,Hsueh,588
6573,15690332,Wang,647
6574,15661290,Hightower,785
6575,15651883,Genovesi,794
6576,15808905,Levan,823
6577,15715532,Lai,687
6578,15786078,Loginov,850
6579,15652401,Lafleur,496
6580,15673074,Obidimkpa,527
6581,15598744,Ch'ang,576
6582,15785975,Mason,525
6583,15613180,Miranda,727
6584,15584229,Simon,671
6585,15773804,Golubeva,625
6586,15699515,Manfrin,643
6587,15705313,Stange,707
6588,15693817,Ferrari,539
6589,15673790,Taylor,498
6590,15674868,Wei,696
6591,15692110,Ch'eng,758
6592,15645904,Parsons,685
6593,15581332,Pan,655
6594,15808544,Cameron,747
6595,15734948,Igwebuike,601
6596,15654531,Tuan,477
6597,15637774,Fraser,558
6598,15677141,Turnbull,586
6599,15739578,Chiazagomekpere,850
6600,15697360,Yudina,505
6601,15655213,Udinese,591
6602,15580872,Chinweike,761
6603,15683213,Bergamaschi,554
6604,15801188,Milliner,774
6605,15645029,Knowles,771
6606,15633181,Swinton,792
6607,15598259,Gregory,673
6608,15576000,Chibueze,765
6609,15766047,Sukhorukova,748
6610,15596339,French,422
6611,15715199,Estrada,568
6612,15615938,Fleming,502
6613,15679991,Kennedy,524
6614,15626135,Combes,689
6615,15792934,Carruthers,661
6616,15744046,Andrejew,606
6617,15700826,Ko,678
6618,15756301,Daniels,636
6619,15586517,Toscano,647
6620,15751297,Wilson,732
6621,15710365,Thomson,646
6622,15679307,Kazantseva,559
6623,15610753,Cremonesi,581
6624,15811036,Ferri,565
6625,15610912,Ferri,657
6626,15619932,Lombardi,847
6627,15746199,Eluemuno,558
6628,15584967,Chiganu,596
6629,15734365,Hsueh,579
6630,15726960,O'Brien,741
6631,15665177,Booth,613
6632,15779915,O'Loghlin,694
6633,15729110,Lavrov,729
6634,15575399,Somadina,480
6635,15678374,Colombo,666
6636,15792679,Troupe,575
6637,15668767,Kenenna,850
6638,15761886,Franklin,740
6639,15583076,Deleon,588
6640,15815615,Kung,681
6641,15591942,Zito,611
6642,15724924,Giordano,589
6643,15762123,Davide,717
6644,15567893,Lei,556
6645,15648989,Moss,850
6646,15662021,Lucciano,685
6647,15691627,Tai,713
6648,15731751,Osinachi,437
6649,15635277,Coates,605
6650,15655252,Larionova,758
6651,15803941,Seleznev,600
6652,15714380,Butcher,827
6653,15666559,Gould,608
6654,15799998,Cunningham,608
6655,15703763,Sanderson,554
6656,15795640,Mai,683
6657,15780056,Reid,660
6658,15777873,Downer,628
6659,15584749,Humphries,668
6660,15765258,Bochsa,776
6661,15623346,Czajkowski,820
6662,15614054,Pankhurst,665
6663,15766185,She,850
6664,15667632,Birdseye,703
6665,15599024,Hope,506
6666,15798709,Gill,588
6667,15741921,Moon,622
6668,15793671,Watt,606
6669,15797900,Chinomso,517
6670,15667932,Bellucci,758
6671,15795933,Barese,677
6672,15660403,Fleming,827
6673,15736299,Bell,729
6674,15759034,Li Fonti,654
6675,15724663,Christmas,654
6676,15594556,Chuter,619
6677,15737169,Johnson,642
6678,15632472,Scott,472
6679,15722813,Byrne,470
6680,15588450,Chukwudi,633
6681,15736717,Ma,602
6682,15680683,Simmons,640
6683,15710316,Fang,454
6684,15746333,Blake,562
6685,15606861,Tien,636
6686,15641285,Yusupova,621
6687,15662908,Davidson,795
6688,15814267,Zhdanova,550
6689,15614923,Nielson,630
6690,15579223,Niu,573
6691,15651389,Kay,561
6692,15677087,Green,662
6693,15665784,She,637
6694,15576706,Ajuluchukwu,651
